365	365	36	44	42	71	25	36	17	94	57	85	11	30	29	15	34	47	47	86	37	56	6	92	62	67	100	5	16	66	57	68	54	32	12	25	36	59	39	24	71	48	58	67	3	34	36	93	47	36	67	44	79	41	20	26	22	14	9	33	59	38	45	45	98	41	24	21	28	57	67	96	97	56	96	92	1	7	92	91	71	44	50	12	33	2	84	26	50	26	33	48	88	78	44	69	89	55	47	68	13	28	
366	366	56	28	71	78	100	16	17	67	27	54	52	14	87	20	39	3	40	23	81	42	47	98	5	62	15	86	58	80	67	54	25	67	93	63	36	55	35	33	11	76	88	48	25	18	68	15	69	29	22	97	82	32	62	64	78	43	81	3	44	19	48	71	66	100	11	34	76	13	8	76	98	78	15	97	66	63	67	77	13	71	81	71	85	60	52	60	20	24	81	5	80	25	82	72	27	85	32	53	72	5	
367	367	4	68	52	94	83	36	34	63	69	44	2	40	86	70	62	69	70	72	43	68	40	98	29	64	11	38	53	55	90	62	19	56	80	20	56	45	23	75	66	89	37	12	90	35	98	16	86	28	40	39	91	43	80	69	35	4	2	84	3	55	25	86	75	88	39	98	93	73	58	52	55	32	16	66	66	54	85	42	59	76	44	45	17	73	39	6	76	22	67	26	27	96	52	35	39	5	73	55	76	78	
368	368	76	65	28	6	63	46	26	60	62	60	40	11	23	26	27	44	10	33	25	67	48	78	56	45	78	57	36	85	90	88	97	78	72	99	5	44	60	47	14	93	88	79	52	3	22	80	22	66	26	51	35	59	93	10	30	16	49	18	23	54	79	26	72	25	24	30	16	46	85	82	53	72	37	64	2	85	49	49	13	77	22	47	43	29	12	90	37	48	25	36	18	28	38	52	14	75	74	27	96	57	
369	369	71	41	8	47	34	75	84	24	70	89	61	82	26	49	24	44	93	95	47	34	32	77	74	4	43	25	14	43	53	100	94	38	14	53	93	7	81	1	30	88	11	24	52	68	56	8	31	76	13	50	26	85	52	84	70	57	56	28	24	9	75	55	58	57	81	86	7	36	77	21	58	96	84	81	50	87	53	33	63	46	75	52	73	62	88	93	69	43	72	99	59	28	84	53	37	68	50	26	99	14	
370	370	2	86	9	78	57	66	31	91	51	1	57	35	51	51	16	91	21	47	49	61	66	21	7	84	82	42	40	87	19	88	21	64	22	9	43	93	7	26	71	66	78	50	55	22	66	37	93	33	36	7	17	70	42	49	94	52	52	57	69	100	93	74	13	25	33	45	14	48	66	4	43	10	80	51	55	29	49	72	36	89	34	96	63	38	34	75	32	27	77	84	37	43	29	26	38	93	77	21	7	17	
371	371	20	28	9	13	91	30	43	27	86	94	88	38	51	27	33	62	73	54	60	24	73	37	58	6	55	75	35	14	45	95	47	21	19	100	27	77	84	42	58	48	74	36	86	81	16	83	16	32	64	32	28	95	13	54	40	61	19	16	6	97	41	77	72	98	67	43	25	46	52	89	90	78	10	73	33	54	27	67	39	6	79	48	84	40	71	72	88	99	97	56	44	32	97	31	98	87	33	28	63	8	
372	372	15	76	81	15	42	92	35	100	51	66	7	32	4	97	8	94	91	92	13	93	11	90	10	68	70	63	55	74	65	47	44	68	89	24	36	52	9	32	32	91	60	7	72	2	5	57	50	19	45	57	41	23	66	14	44	11	15	65	42	96	81	92	66	41	48	16	25	42	93	75	78	47	81	71	50	15	28	56	3	52	59	31	67	13	77	77	59	92	67	47	76	16	71	24	58	28	25	84	81	5	
373	373	27	75	37	41	37	19	36	25	31	69	59	62	91	13	43	52	18	3	4	61	81	13	11	74	25	75	62	93	63	5	2	22	59	28	80	60	46	99	74	66	52	97	25	92	51	5	77	37	54	59	48	14	20	77	68	87	36	87	64	93	90	87	45	98	60	97	91	78	28	58	87	70	87	6	89	89	90	55	86	4	71	89	83	94	46	62	51	72	37	14	20	61	63	43	49	32	50	84	48	20	
374	374	93	48	86	74	42	12	60	7	7	89	49	71	58	100	28	51	59	6	97	77	43	49	28	9	16	90	81	36	71	9	53	48	56	47	37	42	69	22	74	32	94	25	61	97	37	71	90	79	91	96	3	36	67	40	90	19	55	90	55	42	25	38	69	4	7	25	39	97	83	37	54	47	87	58	89	79	9	99	27	38	78	63	41	36	98	2	56	44	92	94	64	64	38	23	10	64	37	88	27	15	
375	375	69	1	98	47	65	92	97	29	18	32	42	56	36	21	51	42	12	79	15	64	57	84	5	2	81	67	48	72	47	57	59	10	100	11	6	89	26	64	7	1	73	64	74	85	21	43	7	90	65	9	74	13	83	37	46	47	46	82	86	47	19	63	94	15	46	27	46	5	32	76	8	46	53	60	98	60	74	89	58	34	47	49	72	36	49	28	89	16	43	55	96	58	31	69	26	12	100	86	51	39	
376	376	47	59	3	52	88	79	73	15	21	71	48	63	26	46	7	74	26	85	99	4	94	61	55	60	7	40	55	10	57	62	72	31	77	1	43	7	71	81	51	30	69	25	22	84	73	92	20	50	54	93	57	3	46	93	49	48	25	55	10	19	1	60	5	25	21	47	62	49	11	10	81	22	43	52	36	59	79	62	28	18	59	65	17	76	91	1	79	78	61	92	91	37	62	4	43	15	21	74	76	6	
377	377	40	28	74	90	93	69	20	93	14	55	66	47	24	27	34	21	61	70	44	18	77	86	13	77	47	58	7	98	12	65	8	15	60	41	76	49	49	6	84	40	32	30	33	33	47	26	55	5	4	17	81	82	56	98	55	1	92	94	54	23	51	8	51	81	77	19	92	8	9	38	59	41	15	15	76	24	78	96	8	34	2	21	28	25	99	38	45	22	79	98	71	5	3	3	56	45	54	30	2	45	
378	378	50	37	53	89	13	66	44	79	74	31	12	48	86	56	40	15	7	87	18	48	51	10	36	100	66	6	85	2	89	79	45	21	95	26	65	95	95	5	27	59	31	42	89	33	60	64	51	6	100	84	9	39	36	86	52	39	69	89	6	62	16	70	62	45	88	18	98	83	84	25	62	44	30	83	21	20	50	40	72	39	4	42	7	33	71	20	94	50	31	66	48	11	76	67	24	78	64	19	2	56	
379	379	22	62	29	30	12	41	48	88	49	79	26	62	34	30	83	27	24	15	51	67	100	52	10	64	45	9	73	88	97	20	48	84	75	68	34	63	57	7	34	78	85	77	60	18	3	51	40	41	65	58	64	95	84	9	36	13	71	65	1	68	43	5	36	51	10	100	60	93	100	68	63	40	33	26	58	5	7	60	37	46	36	56	6	76	99	22	53	98	64	43	63	73	50	32	3	13	10	77	12	34	
380	380	65	53	24	90	5	52	36	22	6	78	53	2	50	47	36	94	96	59	90	46	65	75	45	1	96	46	4	89	37	16	73	68	77	79	72	74	77	94	91	93	14	6	41	43	5	79	7	7	98	22	17	66	66	72	40	1	26	55	45	41	12	65	5	86	71	90	43	40	96	98	15	10	8	4	78	76	92	56	92	27	72	96	12	46	58	3	39	83	54	21	32	90	25	46	30	4	80	5	30	73	
381	381	80	95	47	64	84	41	59	62	33	12	10	11	23	60	55	82	90	87	60	72	2	95	28	9	10	80	58	56	38	96	84	93	85	55	67	55	76	83	58	25	15	57	47	31	89	68	69	4	63	85	80	35	28	2	79	62	44	72	13	5	43	8	77	53	24	76	6	58	29	47	44	26	29	43	87	1	59	25	72	45	32	31	49	69	36	21	99	49	80	86	55	36	27	7	97	44	73	87	3	46	
382	382	51	45	17	75	58	75	94	67	21	94	25	51	89	80	42	98	48	74	65	37	13	93	29	85	80	37	81	65	78	23	12	98	44	68	100	94	99	25	37	21	26	44	64	18	15	5	61	22	16	36	23	41	9	18	38	63	60	85	7	41	96	39	24	90	33	5	82	91	79	98	7	92	59	58	72	3	64	58	81	19	62	36	42	26	43	98	66	90	36	79	63	48	80	92	34	1	53	6	85	28	
383	383	18	16	87	24	65	73	58	97	63	60	36	30	43	73	97	54	18	9	100	94	62	73	63	53	25	80	95	31	9	44	88	98	20	70	58	65	78	17	28	28	79	87	90	98	94	72	26	28	49	89	78	98	3	60	66	60	94	3	49	20	35	51	59	60	55	92	4	6	65	92	54	29	81	71	35	66	83	83	79	63	1	55	42	1	92	62	71	15	23	14	40	52	30	87	23	19	1	54	26	40	
384	384	32	77	57	4	78	80	45	70	21	38	60	56	54	97	81	73	60	57	19	65	91	5	61	37	69	61	80	93	32	96	95	53	68	12	37	100	52	16	95	20	93	15	87	20	35	93	91	79	16	34	100	45	28	67	57	57	6	66	43	56	62	79	38	64	9	63	56	11	20	95	77	28	46	52	7	74	64	65	7	46	17	54	29	45	97	50	8	46	28	99	38	98	28	37	21	81	15	62	57	38	
385	385	40	55	51	58	43	5	5	25	55	42	36	92	70	74	3	13	71	24	28	49	12	68	63	28	96	75	11	29	41	11	77	84	5	34	98	91	3	24	5	18	96	60	7	98	63	43	90	17	23	27	31	88	5	13	70	64	46	99	34	68	78	46	58	12	4	99	62	47	41	58	34	93	74	45	43	22	41	22	44	25	32	28	1	100	31	78	89	76	25	67	30	90	4	52	27	63	74	64	63	28	
386	386	67	91	38	76	33	66	84	91	17	9	61	46	77	96	46	41	69	75	45	68	84	7	63	26	24	8	84	44	70	25	94	61	36	30	41	92	18	37	35	4	53	50	3	16	34	55	56	86	21	66	11	12	83	28	10	39	50	2	32	96	20	62	87	13	9	100	11	100	51	91	10	79	8	34	27	52	56	87	27	81	77	54	94	64	16	42	87	91	29	83	57	36	99	51	88	95	93	96	18	69	
387	387	100	56	33	85	55	88	1	69	2	46	91	72	7	30	24	23	84	87	48	77	79	59	47	60	84	57	64	66	8	25	2	30	80	85	64	87	4	83	7	96	54	20	100	97	43	96	48	22	7	8	73	68	18	35	75	50	55	75	15	45	36	57	88	27	69	96	40	90	94	44	86	5	90	78	7	16	6	55	10	54	61	29	93	97	59	96	1	60	98	69	49	12	34	18	100	98	67	6	22	81	
388	388	53	34	94	96	21	4	77	68	30	64	26	80	96	88	60	93	98	78	59	54	51	20	52	68	54	32	48	36	17	94	56	30	2	49	58	44	56	1	98	11	9	48	31	20	89	48	70	41	15	42	53	70	38	28	12	14	94	28	84	100	30	11	61	98	75	81	87	23	40	24	19	37	31	27	75	49	82	25	58	17	47	15	86	62	22	80	75	37	98	96	29	98	96	98	6	7	61	97	100	100	
389	389	39	72	32	96	24	56	68	33	23	67	86	15	52	2	25	4	57	38	52	84	77	1	68	90	8	51	35	6	21	11	49	73	64	43	16	14	22	82	79	28	62	14	100	6	47	33	7	53	72	46	9	17	6	24	6	60	21	76	78	65	61	38	73	39	26	93	72	26	34	92	46	99	9	2	22	96	35	47	71	85	31	23	22	43	8	94	11	100	66	98	78	78	60	46	8	26	99	6	74	17	
390	390	90	41	18	33	82	20	18	81	98	62	77	70	50	88	23	36	34	47	63	86	9	13	79	18	29	37	17	96	47	60	62	9	45	28	12	70	67	1	2	36	19	1	54	58	67	22	66	31	48	80	61	20	29	36	67	97	68	90	16	1	38	77	2	33	68	30	11	64	70	25	2	8	63	12	87	68	22	85	14	56	57	62	67	38	7	100	19	19	73	48	84	6	18	5	6	3	90	45	99	23	
391	391	32	1	10	12	96	49	76	86	26	81	23	99	6	84	53	21	70	93	65	16	85	91	8	5	100	13	87	57	75	24	59	8	37	48	73	91	19	36	41	65	99	45	91	3	94	49	22	55	66	54	32	42	13	87	41	14	71	61	69	98	82	53	40	20	84	57	71	17	72	90	15	46	79	98	48	17	49	56	91	24	82	100	4	16	91	91	70	43	41	94	84	45	49	15	94	56	37	29	93	60	
392	392	60	72	72	82	52	96	56	100	1	56	43	50	97	16	77	25	44	80	28	38	10	96	90	39	46	59	68	28	47	100	48	25	27	14	69	8	10	93	88	78	1	14	74	2	70	70	14	8	73	86	82	53	15	95	100	93	69	81	63	21	11	12	6	24	15	95	80	57	97	65	38	47	6	3	81	21	55	67	62	54	26	63	52	8	81	92	66	8	1	21	20	35	10	35	47	59	28	46	86	15	
393	393	58	87	20	15	50	66	10	4	22	37	14	95	76	46	55	21	22	48	76	70	34	73	52	2	4	88	28	30	33	15	3	19	20	27	2	76	39	28	51	54	38	73	72	20	47	4	75	25	70	95	81	96	3	98	97	21	47	66	71	7	15	21	26	35	62	68	71	66	24	78	16	43	98	7	20	67	67	93	99	85	82	17	88	14	66	9	74	17	83	33	70	94	49	61	100	71	23	11	34	51	
394	394	32	1	95	99	71	68	38	34	82	9	92	51	50	67	11	72	28	7	19	61	95	99	57	31	70	45	43	75	79	7	61	60	52	98	100	70	29	23	83	8	3	29	27	82	35	57	28	86	9	37	81	66	74	35	89	91	91	61	61	10	84	95	40	81	32	62	91	100	37	34	1	13	36	3	56	64	64	67	95	50	50	55	79	42	34	51	56	10	9	85	3	89	8	94	77	60	32	79	6	39	
395	395	79	80	5	81	70	37	97	66	33	38	30	68	80	87	35	95	78	85	47	48	4	56	7	48	15	79	24	92	88	2	27	60	23	27	22	67	1	85	22	47	85	65	98	4	7	7	64	37	56	59	32	57	99	56	58	57	34	75	45	66	95	87	18	24	18	53	4	52	71	88	71	71	12	24	64	3	16	88	7	9	89	80	18	24	85	13	79	61	100	81	97	15	98	34	98	58	67	39	53	26	
396	396	44	30	66	14	58	86	96	67	49	2	21	10	100	64	72	64	73	73	19	75	71	95	12	3	76	40	100	65	58	42	52	28	90	2	10	93	96	97	58	65	18	64	31	83	25	95	40	63	59	51	3	39	96	10	37	69	98	44	46	69	19	99	77	80	64	16	34	58	36	64	86	34	68	45	56	22	87	6	36	55	83	60	38	46	81	91	97	98	82	93	53	48	70	42	33	24	76	28	30	86	
397	397	21	55	48	13	57	42	85	74	64	83	75	30	82	45	56	60	72	58	40	85	6	34	99	32	71	71	95	11	38	39	86	99	10	95	30	66	95	49	10	90	99	49	64	69	96	49	26	56	18	88	77	85	83	27	25	73	53	59	80	67	65	19	88	94	43	30	67	2	56	44	54	89	88	58	88	1	67	97	79	13	61	94	81	42	11	39	80	71	6	75	86	90	72	94	25	47	84	81	74	23	
398	398	14	39	51	71	24	67	85	94	51	63	89	14	79	69	40	75	71	62	35	7	6	87	2	8	66	7	39	21	93	39	37	76	48	79	58	99	60	10	84	89	67	28	8	93	9	45	84	72	18	23	95	9	68	1	67	82	97	52	97	13	76	44	48	13	17	46	71	86	38	11	94	43	63	94	76	88	57	48	1	45	14	2	65	62	29	36	18	18	43	51	81	1	8	35	49	54	56	7	45	59	
399	399	96	2	58	77	50	19	2	77	42	42	10	98	33	64	6	88	55	93	2	42	17	46	58	78	11	70	55	21	78	92	19	1	10	76	74	31	52	52	70	45	10	60	49	34	75	33	72	12	65	80	96	53	74	27	37	18	43	92	1	75	52	84	44	9	63	68	25	37	70	30	84	80	22	54	88	70	89	35	34	15	91	16	76	83	45	97	72	72	3	27	16	39	77	38	68	88	90	50	91	37	
400	400	74	16	47	41	40	8	10	24	1	19	52	61	82	46	99	80	93	53	36	93	12	92	2	69	1	7	83	73	62	49	56	99	93	90	50	79	28	98	18	62	69	87	69	83	41	61	5	60	58	69	28	25	10	85	27	86	17	11	13	78	53	15	61	65	48	17	38	65	68	8	28	6	9	20	25	45	11	89	90	13	43	18	39	36	67	28	94	58	31	37	25	81	98	42	97	100	96	75	51	10	
401	401	70	67	67	56	33	11	86	26	5	28	61	25	14	25	18	74	36	9	94	52	26	32	66	82	48	44	3	55	72	36	46	7	39	84	57	6	94	26	94	71	74	39	98	45	59	44	100	50	59	25	66	95	45	40	49	65	40	3	46	7	42	18	34	15	58	23	36	78	77	12	87	67	52	82	47	5	17	21	23	17	88	95	98	55	26	91	64	43	6	99	17	34	44	26	22	39	76	72	87	77	
402	402	73	62	19	51	69	50	65	38	50	92	99	26	39	29	72	42	50	31	25	65	53	56	91	96	93	75	99	51	96	62	26	2	1	93	40	67	81	39	49	37	51	73	35	89	25	94	51	93	55	86	52	49	59	89	1	45	23	77	97	66	14	3	8	45	90	29	89	16	58	41	63	45	48	1	66	62	37	15	46	100	55	2	37	52	3	4	6	35	68	9	86	11	42	49	23	71	41	42	86	23	
403	403	92	61	32	93	66	27	60	22	31	9	68	93	82	81	9	24	98	95	93	19	26	26	16	25	73	16	16	94	92	83	24	20	56	30	35	62	19	97	60	55	97	7	74	31	34	65	24	51	64	55	53	68	56	78	88	56	82	29	35	68	3	32	51	56	20	1	67	97	34	39	42	50	53	26	73	47	28	15	57	46	62	81	43	40	68	27	67	52	93	69	23	80	37	14	59	61	54	68	51	5	
404	404	20	59	92	30	64	37	4	22	9	96	86	97	19	35	89	30	51	79	21	28	45	13	24	16	59	23	11	44	18	22	28	99	16	69	82	10	87	97	75	4	99	98	37	22	43	53	75	90	45	33	70	63	42	7	59	80	25	97	64	46	88	40	31	19	3	65	59	48	77	25	44	12	84	29	13	10	61	2	39	26	6	62	15	40	72	50	76	83	8	36	22	95	84	91	47	91	26	38	7	2	
405	405	94	39	61	88	77	71	92	70	85	42	17	58	8	57	99	51	20	13	38	79	23	60	50	18	32	58	99	63	38	48	12	35	19	76	19	52	53	8	13	91	46	30	2	3	20	38	43	41	43	99	81	13	52	50	33	34	2	90	26	82	23	6	35	54	68	100	70	11	64	60	97	60	52	93	81	65	45	15	26	12	4	48	27	98	17	94	18	45	5	84	49	21	74	23	70	69	68	68	88	45	
406	406	91	18	37	89	77	22	6	75	13	8	5	6	98	68	77	33	5	83	81	93	8	45	56	37	19	31	56	59	13	45	85	21	47	14	57	79	36	9	28	86	29	73	66	99	23	85	85	30	32	59	39	75	74	65	95	88	61	25	14	85	91	100	26	52	35	49	66	43	71	10	35	51	69	93	18	3	77	47	47	2	24	22	5	98	16	22	8	86	58	47	39	55	56	96	67	24	33	36	34	89	
407	407	41	16	49	22	60	5	77	84	93	90	7	27	47	74	53	36	8	47	54	77	2	62	40	27	17	58	46	99	98	15	96	22	17	95	98	33	26	21	37	20	61	91	61	88	90	8	23	71	40	45	49	29	72	26	6	66	45	66	19	5	80	21	63	56	14	52	53	49	11	19	21	71	38	8	3	50	78	12	81	71	11	49	51	6	43	89	22	20	77	92	78	65	68	65	10	12	5	22	100	19	
408	408	25	42	59	53	70	22	12	55	96	18	51	93	45	21	39	28	71	11	18	10	58	68	19	86	78	39	57	15	6	57	73	56	64	58	76	8	55	90	26	43	88	64	64	15	11	49	70	35	96	51	7	14	48	72	4	9	31	95	10	18	41	83	46	24	20	80	34	50	3	37	12	56	69	100	24	23	20	94	59	5	69	41	50	97	90	15	2	28	35	99	31	65	54	9	31	48	3	55	84	8	
409	409	85	10	25	58	45	54	80	13	42	36	41	8	34	66	77	96	25	6	39	5	92	1	34	8	58	55	27	60	58	17	76	74	17	67	45	42	25	17	62	27	15	56	41	41	42	65	50	37	53	78	5	17	83	71	41	53	72	47	49	50	73	8	91	53	96	42	95	73	8	4	49	49	33	43	41	5	94	51	46	32	30	82	33	99	14	26	66	98	69	64	50	53	80	12	56	75	82	62	49	93	
410	410	51	93	29	14	46	39	30	6	98	99	22	4	35	30	32	4	78	14	52	12	28	16	61	92	37	56	99	92	29	35	87	42	58	61	89	27	36	22	25	69	88	19	82	83	24	27	77	7	3	99	87	81	76	27	48	9	46	2	2	30	81	30	10	76	26	19	36	80	81	84	65	20	25	94	14	36	1	94	41	23	94	42	88	33	27	90	13	60	23	99	9	39	80	59	43	29	71	7	31	49	
411	411	35	31	61	38	19	99	3	73	85	58	43	25	7	58	39	60	9	18	66	10	22	39	30	59	75	82	98	55	3	4	43	19	83	83	11	30	98	78	62	49	68	47	40	79	99	98	87	20	51	52	74	81	48	9	74	79	100	28	80	8	43	57	21	31	58	79	71	42	59	34	62	26	37	97	91	66	3	29	73	10	97	20	91	47	45	1	9	72	1	46	92	34	25	3	21	44	88	62	44	98	
412	412	18	91	47	78	56	61	88	51	76	28	95	69	9	19	37	21	68	87	72	67	77	78	86	32	88	56	39	86	53	83	22	33	51	37	17	49	12	75	80	68	14	55	29	38	28	30	80	48	85	79	93	28	55	11	74	36	37	22	49	93	10	52	8	70	87	59	41	80	95	29	46	64	93	59	85	50	59	7	26	49	1	37	75	32	24	68	25	100	21	38	48	62	28	51	92	73	66	69	49	88	
413	413	6	19	6	41	1	20	68	91	27	73	20	26	77	27	87	35	68	92	92	58	98	14	35	95	91	62	83	72	61	95	20	66	92	66	83	41	73	19	74	25	92	60	5	77	74	19	73	53	16	71	64	11	12	62	23	21	35	12	80	3	6	54	39	58	92	91	58	23	53	4	46	80	95	54	73	78	66	71	74	14	84	52	36	46	27	30	42	55	85	93	66	70	19	14	60	68	11	55	54	14	
414	414	81	75	51	80	39	50	85	49	97	68	72	42	6	80	8	48	34	26	61	90	65	88	98	54	47	11	14	75	70	67	20	45	19	47	76	43	96	32	6	64	70	50	41	13	27	60	72	49	86	56	80	37	88	72	66	22	68	25	73	16	18	76	56	98	46	49	71	7	39	59	47	96	1	96	6	19	57	5	99	47	8	87	69	78	38	79	15	71	88	55	87	21	80	100	19	31	15	86	93	10	
415	415	72	42	46	24	83	74	98	31	15	21	78	97	89	76	75	78	42	93	84	63	53	39	9	68	86	83	63	35	35	34	21	46	86	98	74	36	75	55	46	48	11	54	86	22	16	95	61	62	45	75	88	99	99	72	22	54	96	86	90	74	43	77	57	58	53	25	53	32	82	86	31	25	22	19	74	27	92	88	12	29	18	52	17	55	65	17	95	14	7	36	6	70	2	55	91	84	13	9	95	86	
416	416	11	69	42	43	46	72	53	71	82	48	68	14	91	58	12	82	83	49	98	64	58	40	99	77	50	33	21	53	62	77	40	84	69	51	79	7	60	7	46	19	19	29	30	18	78	52	55	5	73	68	73	16	70	81	69	96	12	8	71	23	30	79	43	34	59	35	42	35	37	37	84	45	2	10	76	16	79	94	88	6	88	65	56	2	93	77	25	52	82	93	38	50	53	56	66	25	73	25	19	64	
417	417	11	85	78	20	33	40	72	65	68	96	61	79	33	81	53	81	26	15	15	6	19	70	100	70	18	23	55	36	13	56	59	44	62	29	50	40	84	51	29	94	88	11	19	29	95	22	70	83	55	76	93	39	46	9	65	23	100	97	45	8	65	46	46	61	75	100	12	75	24	62	68	89	27	26	64	49	62	38	12	57	89	16	65	61	5	66	25	44	43	24	6	10	12	64	74	85	16	46	29	63	
418	418	35	46	83	51	44	55	93	53	83	22	35	28	28	53	29	46	86	2	74	91	81	43	11	94	96	81	68	41	40	1	31	30	92	4	28	69	62	42	84	46	40	39	23	58	39	90	20	95	38	17	87	27	42	99	63	60	64	74	74	4	19	49	3	15	1	85	64	53	27	66	66	24	90	87	27	79	55	18	6	97	59	58	34	2	93	75	45	7	66	37	30	14	19	3	42	89	2	44	83	10	
419	419	44	88	28	17	91	63	22	7	77	97	41	96	99	16	71	25	10	8	72	99	57	97	42	79	9	71	37	55	22	79	85	81	89	39	100	2	63	80	1	3	13	61	61	32	91	48	95	16	15	23	90	68	75	30	86	14	53	23	63	79	97	58	86	94	17	62	35	4	29	76	64	45	5	78	11	24	24	11	82	56	84	3	47	15	93	48	58	44	29	7	38	49	90	4	33	33	93	47	11	88	
420	420	28	98	88	68	46	4	79	73	48	100	40	6	78	28	95	9	51	89	14	7	10	94	31	15	97	97	1	96	93	2	64	61	41	49	22	31	93	69	25	37	7	87	92	63	58	33	86	42	42	57	28	26	42	14	78	40	1	80	34	18	64	52	46	54	31	28	83	28	79	28	47	1	88	86	26	22	56	62	71	86	73	49	81	53	3	20	27	98	20	19	65	2	4	82	55	96	49	71	53	47	
421	421	49	33	68	70	42	67	39	27	78	69	71	73	37	52	50	54	43	65	68	48	75	42	22	56	54	88	74	33	4	57	21	45	85	48	42	77	53	43	5	52	75	80	3	39	4	61	24	4	76	15	39	80	68	94	21	24	20	16	52	50	96	35	25	20	97	4	86	12	4	45	2	91	45	86	62	9	70	87	47	90	100	45	2	59	53	20	68	42	88	29	52	40	91	87	12	30	58	98	45	30	
422	422	5	96	66	32	35	41	65	46	66	8	15	29	59	1	87	36	1	71	90	32	18	5	94	93	26	60	30	47	2	72	3	40	34	88	56	37	70	10	52	73	43	15	42	94	19	15	47	81	83	72	32	37	89	69	85	51	97	51	42	49	92	58	18	32	57	47	47	61	26	42	34	64	89	1	71	75	86	83	56	27	57	44	40	56	90	69	43	62	90	11	2	17	62	22	12	46	30	61	10	50	
423	423	64	46	98	23	58	26	35	4	65	77	38	98	37	44	55	61	69	73	80	8	38	46	60	87	40	11	57	7	15	80	83	37	35	44	48	17	79	74	30	26	78	68	58	61	73	76	42	91	66	3	28	69	13	71	97	69	65	58	93	84	15	39	58	64	53	23	35	43	44	87	3	59	23	55	50	40	60	73	30	13	56	64	68	8	71	67	76	23	94	68	67	18	100	94	97	11	1	62	34	12	
424	424	15	87	42	11	81	17	8	69	85	98	23	52	95	90	15	35	70	61	9	71	57	70	17	27	99	83	94	61	62	71	95	86	2	30	12	65	75	19	89	35	7	50	64	2	48	48	21	67	80	6	24	75	77	20	13	35	82	58	63	93	86	54	44	70	12	99	42	9	5	77	32	29	39	51	58	100	64	47	83	27	85	41	42	81	47	49	64	60	93	43	21	16	92	66	62	51	30	11	90	84	
425	425	72	41	96	47	89	58	83	11	84	63	42	64	27	13	52	15	92	91	23	7	67	95	76	82	56	10	15	34	56	75	39	46	68	67	71	61	50	77	45	31	41	59	6	14	71	47	54	78	73	27	75	42	20	84	47	65	44	60	30	81	54	92	52	88	31	50	5	83	9	25	87	85	77	70	97	21	31	49	22	65	16	33	100	73	1	96	11	82	36	86	74	15	44	56	4	100	11	17	97	31	
426	426	58	73	4	99	74	5	7	14	54	97	94	39	30	98	12	50	29	68	18	29	6	82	14	47	19	38	77	21	90	24	54	64	57	97	3	26	50	11	55	99	30	18	50	64	66	77	84	95	85	92	12	21	41	100	18	67	26	74	59	31	98	25	86	15	86	85	20	78	96	19	10	40	83	39	9	60	59	52	30	14	94	63	49	54	3	50	90	43	67	2	83	35	26	73	22	36	3	89	1	73	
427	427	72	25	12	3	94	68	66	40	17	99	8	98	1	65	18	37	67	4	35	46	71	70	79	39	7	1	93	91	58	69	67	60	80	93	21	14	3	6	54	57	95	94	29	64	15	73	41	77	53	48	7	4	29	43	96	37	67	99	39	24	50	36	65	64	76	49	97	17	22	85	6	51	39	75	54	47	18	93	73	85	34	7	67	97	66	71	49	5	22	10	9	66	2	37	22	2	81	75	100	91	
428	428	60	24	8	90	41	48	19	26	60	63	72	22	43	70	68	2	47	77	46	1	56	16	1	55	48	30	23	38	72	2	19	59	100	57	27	9	51	43	48	68	71	71	76	81	13	85	65	19	94	39	90	33	86	50	8	45	17	37	44	14	13	24	50	80	95	27	13	90	18	96	47	42	85	69	88	77	58	56	49	23	3	61	21	18	5	38	94	37	39	49	51	20	47	81	2	93	40	65	94	23	
429	429	61	97	80	62	66	9	81	6	89	13	83	30	8	20	3	68	85	93	50	58	54	27	41	23	41	26	59	76	55	4	1	65	39	33	93	25	7	16	24	91	59	65	43	42	71	23	33	81	31	26	25	76	67	97	7	39	24	2	87	93	66	5	24	56	99	13	57	63	40	79	72	38	65	58	100	54	31	19	44	21	25	44	41	98	41	75	96	93	37	33	10	82	98	75	88	31	98	75	4	55	
430	430	13	37	33	67	37	50	8	95	90	46	73	66	6	77	60	86	15	50	57	58	39	12	66	88	40	69	3	82	96	44	89	3	18	65	67	88	28	68	13	43	96	97	80	8	34	35	90	2	84	37	10	21	51	24	49	50	10	53	51	49	26	68	4	42	26	87	48	100	13	64	17	59	59	80	33	9	20	66	12	58	61	56	75	96	44	12	22	32	8	8	15	54	35	41	46	69	40	5	70	24	
431	431	82	32	70	23	17	35	44	1	9	35	51	91	32	84	19	50	73	79	19	44	58	41	33	39	25	73	54	96	25	43	81	21	62	93	35	61	65	86	11	66	68	2	33	93	56	87	70	1	34	83	34	24	74	8	57	88	16	82	13	68	78	47	57	50	97	95	100	21	22	33	47	77	58	31	49	77	89	60	3	82	81	39	45	33	81	39	72	38	39	30	18	29	78	11	61	41	36	24	4	40	
432	432	55	62	68	80	5	72	37	31	73	72	53	39	94	22	58	65	34	71	53	55	2	83	6	71	55	85	56	71	29	77	85	33	100	83	53	16	37	51	51	62	91	100	14	70	96	40	37	62	55	9	71	12	50	35	99	75	30	2	23	16	54	32	24	52	20	28	25	76	9	83	51	8	52	47	55	76	54	91	37	37	24	62	81	89	63	81	6	12	93	6	18	60	12	77	19	29	68	63	98	72	
